,learner,dataset_id,non-monotone,occurrences,significance
614,sklearn.linear_model.LogisticRegression,4538,True,2,0.9185492084066288
615,sklearn.linear_model.LogisticRegression,4541,True,1,0.9961582530161085
616,sklearn.linear_model.LogisticRegression,23512,True,1,0.9907506145677821
617,sklearn.linear_model.LogisticRegression,23517,True,2,0.8857861340974884
618,sklearn.linear_model.LogisticRegression,40498,True,1,0.9778601599131971
619,sklearn.linear_model.LogisticRegression,40664,True,2,0.8920695631387061
620,sklearn.linear_model.LogisticRegression,40668,True,1,0.9881643111000911
621,sklearn.linear_model.LogisticRegression,40670,True,1,0.4823695345557011
622,sklearn.linear_model.LogisticRegression,40672,True,1,1.0
623,sklearn.linear_model.LogisticRegression,40677,True,1,0.9962934061646516
624,sklearn.linear_model.LogisticRegression,40685,True,3,0.746762989719369
625,sklearn.linear_model.LogisticRegression,40687,True,1,0.9398745600577559
626,sklearn.linear_model.LogisticRegression,40701,True,1,1.0
627,sklearn.linear_model.LogisticRegression,40713,False,0,0.0
628,sklearn.linear_model.LogisticRegression,40900,True,1,0.9833926453143694
629,sklearn.linear_model.LogisticRegression,40910,False,0,0.0
630,sklearn.linear_model.LogisticRegression,40971,True,1,0.9562640975647055
631,sklearn.linear_model.LogisticRegression,40975,True,2,0.9754959848842703
632,sklearn.linear_model.LogisticRegression,40978,True,3,0.43233471074379926
633,sklearn.linear_model.LogisticRegression,40981,True,1,0.9730614471799792
634,sklearn.linear_model.LogisticRegression,40982,True,1,0.9993493278695332
635,sklearn.linear_model.LogisticRegression,40983,True,1,1.0
636,sklearn.linear_model.LogisticRegression,40984,True,1,1.0
637,sklearn.linear_model.LogisticRegression,40994,True,1,0.15855546001720017
638,sklearn.linear_model.LogisticRegression,40996,True,1,0.9660553364235746
639,sklearn.linear_model.LogisticRegression,41027,True,1,0.9678033053530455
640,sklearn.linear_model.LogisticRegression,41142,True,1,0.9401419388754819
641,sklearn.linear_model.LogisticRegression,41143,True,1,0.9924745961291491
642,sklearn.linear_model.LogisticRegression,41144,True,1,0.962260590621757
643,sklearn.linear_model.LogisticRegression,41145,True,1,0.9977888192294685
644,sklearn.linear_model.LogisticRegression,41146,True,1,1.0
645,sklearn.linear_model.LogisticRegression,41150,True,1,0.9707722144827777
646,sklearn.linear_model.LogisticRegression,41156,True,1,0.9991656365883808
647,sklearn.linear_model.LogisticRegression,41157,False,0,0.0
648,sklearn.linear_model.LogisticRegression,41158,False,0,0.0
649,sklearn.linear_model.LogisticRegression,41159,True,1,0.8453270005936945
650,sklearn.linear_model.LogisticRegression,41161,True,1,0.9199157007375705
651,sklearn.linear_model.LogisticRegression,41163,True,1,0.4557706444498913
652,sklearn.linear_model.LogisticRegression,41164,True,2,0.810371866205505
653,sklearn.linear_model.LogisticRegression,41165,True,1,0.6506239765665521
654,sklearn.linear_model.LogisticRegression,41166,True,2,0.9578524731454036
655,sklearn.linear_model.LogisticRegression,41168,True,1,0.9963007256658694
656,sklearn.linear_model.LogisticRegression,41228,True,1,0.9922276694965919
657,sklearn.linear_model.LogisticRegression,41972,True,1,0.9529129168654678
658,sklearn.linear_model.LogisticRegression,42733,True,2,0.7180927498367056
659,sklearn.linear_model.LogisticRegression,42734,True,1,0.984381580794609
660,sklearn.linear_model.LogisticRegression,42742,True,3,0.8643326039387259
661,sklearn.linear_model.LogisticRegression,42769,True,1,0.9884051693018555
662,sklearn.linear_model.LogisticRegression,42809,False,0,0.0
663,sklearn.linear_model.LogisticRegression,42810,True,1,0.9887005649717399
664,sklearn.linear_model.SGDClassifier,3,True,2,0.6974800909194951
665,sklearn.linear_model.SGDClassifier,6,True,2,0.9984903476934405
666,sklearn.linear_model.SGDClassifier,11,True,2,1.0
667,sklearn.linear_model.SGDClassifier,12,True,1,0.12429310777740704
668,sklearn.linear_model.SGDClassifier,13,True,1,0.8692715096514402
669,sklearn.linear_model.SGDClassifier,14,True,3,0.4451281204187386
670,sklearn.linear_model.SGDClassifier,16,True,1,0.5559822027183332
671,sklearn.linear_model.SGDClassifier,18,True,2,0.42948905109489055
672,sklearn.linear_model.SGDClassifier,21,True,1,0.9778807339829477
673,sklearn.linear_model.SGDClassifier,22,True,2,0.9598769799012569
674,sklearn.linear_model.SGDClassifier,23,True,3,0.5579046593051441
675,sklearn.linear_model.SGDClassifier,24,True,3,1.0
676,sklearn.linear_model.SGDClassifier,26,True,3,0.883027915738997
677,sklearn.linear_model.SGDClassifier,28,True,2,0.8955072626956382
678,sklearn.linear_model.SGDClassifier,30,True,3,0.773485165524988
679,sklearn.linear_model.SGDClassifier,31,True,1,0.9519711689984515
680,sklearn.linear_model.SGDClassifier,32,True,3,0.8028530889289421
681,sklearn.linear_model.SGDClassifier,36,True,1,0.12176129838333159
682,sklearn.linear_model.SGDClassifier,38,True,3,1.0
683,sklearn.linear_model.SGDClassifier,44,True,2,0.42022247411192865
684,sklearn.linear_model.SGDClassifier,46,True,1,0.6578057032382839
685,sklearn.linear_model.SGDClassifier,54,True,1,0.28746321124918245
686,sklearn.linear_model.SGDClassifier,55,True,1,1.0
687,sklearn.linear_model.SGDClassifier,57,True,2,1.0
688,sklearn.linear_model.SGDClassifier,60,True,1,1.0
689,sklearn.linear_model.SGDClassifier,61,False,0,0.0
690,sklearn.linear_model.SGDClassifier,179,True,2,0.9199240742528074
691,sklearn.linear_model.SGDClassifier,180,True,4,0.689227891752878
692,sklearn.linear_model.SGDClassifier,181,True,2,1.0
693,sklearn.linear_model.SGDClassifier,182,True,4,0.5645741825280628
694,sklearn.linear_model.SGDClassifier,184,True,1,0.9939964737652601
695,sklearn.linear_model.SGDClassifier,185,True,2,0.5449586857356209
696,sklearn.linear_model.SGDClassifier,188,True,1,1.0
697,sklearn.linear_model.SGDClassifier,201,True,4,0.6099896129702392
698,sklearn.linear_model.SGDClassifier,273,True,1,0.9957137017929545
699,sklearn.linear_model.SGDClassifier,293,True,7,0.3203439398105334
700,sklearn.linear_model.SGDClassifier,299,True,1,1.0
701,sklearn.linear_model.SGDClassifier,300,True,4,0.7715602369980189
702,sklearn.linear_model.SGDClassifier,336,True,1,0.9251619360040032
703,sklearn.linear_model.SGDClassifier,346,True,1,1.0
704,sklearn.linear_model.SGDClassifier,351,True,3,0.37941206736871014
705,sklearn.linear_model.SGDClassifier,354,True,3,0.48434165974573584
706,sklearn.linear_model.SGDClassifier,357,True,2,0.8479652294252475
707,sklearn.linear_model.SGDClassifier,380,False,0,0.0
708,sklearn.linear_model.SGDClassifier,389,True,3,0.5163398692810752
709,sklearn.linear_model.SGDClassifier,390,True,4,0.40360610263522667
710,sklearn.linear_model.SGDClassifier,391,True,2,0.7462568951930649
711,sklearn.linear_model.SGDClassifier,392,True,1,1.0
712,sklearn.linear_model.SGDClassifier,393,True,2,1.0
713,sklearn.linear_model.SGDClassifier,395,True,2,0.6840390879478698
714,sklearn.linear_model.SGDClassifier,396,True,2,0.6475409836063168
715,sklearn.linear_model.SGDClassifier,398,True,3,0.7410714285711719
716,sklearn.linear_model.SGDClassifier,399,True,4,0.451977401130126
717,sklearn.linear_model.SGDClassifier,401,True,1,1.0
718,sklearn.linear_model.SGDClassifier,446,False,0,0.0
719,sklearn.linear_model.SGDClassifier,554,True,1,0.9525283797729605
720,sklearn.linear_model.SGDClassifier,679,True,3,0.7920343137254907
721,sklearn.linear_model.SGDClassifier,715,True,1,0.9761047044529235
722,sklearn.linear_model.SGDClassifier,718,True,1,0.9069073919904571
723,sklearn.linear_model.SGDClassifier,720,True,4,0.5189580670683426
724,sklearn.linear_model.SGDClassifier,722,True,5,0.618235294117646
725,sklearn.linear_model.SGDClassifier,723,True,1,0.9718791831476394
726,sklearn.linear_model.SGDClassifier,727,True,1,1.0
727,sklearn.linear_model.SGDClassifier,728,True,4,0.8367964046938726
728,sklearn.linear_model.SGDClassifier,734,True,2,0.214582856527417
729,sklearn.linear_model.SGDClassifier,735,True,4,1.0
730,sklearn.linear_model.SGDClassifier,737,True,3,0.9124375704849366
731,sklearn.linear_model.SGDClassifier,740,True,2,0.7629465446236778
732,sklearn.linear_model.SGDClassifier,741,True,3,0.5503523884103354
733,sklearn.linear_model.SGDClassifier,743,True,2,1.0
734,sklearn.linear_model.SGDClassifier,751,True,1,1.0
735,sklearn.linear_model.SGDClassifier,752,True,4,0.5661197660576575
736,sklearn.linear_model.SGDClassifier,761,True,5,0.8509831378726865
737,sklearn.linear_model.SGDClassifier,772,True,3,0.6689743903933342
738,sklearn.linear_model.SGDClassifier,797,True,1,0.9648790584504949
739,sklearn.linear_model.SGDClassifier,799,True,1,1.0
740,sklearn.linear_model.SGDClassifier,803,True,5,0.6164314617599097
741,sklearn.linear_model.SGDClassifier,806,True,1,0.9753070858923826
742,sklearn.linear_model.SGDClassifier,807,True,1,1.0
743,sklearn.linear_model.SGDClassifier,813,True,3,0.7682037753337732
744,sklearn.linear_model.SGDClassifier,816,True,2,0.9819456772590086
745,sklearn.linear_model.SGDClassifier,819,True,3,0.5532542632914388
746,sklearn.linear_model.SGDClassifier,821,True,5,0.7143139363873826
747,sklearn.linear_model.SGDClassifier,822,True,5,0.5998239929597193
748,sklearn.linear_model.SGDClassifier,823,True,4,1.0
749,sklearn.linear_model.SGDClassifier,833,True,5,0.6569823607284698
750,sklearn.linear_model.SGDClassifier,837,True,1,0.9769376684748242
751,sklearn.linear_model.SGDClassifier,843,True,3,0.41932505424495653
752,sklearn.linear_model.SGDClassifier,845,True,1,0.9381691700833611
753,sklearn.linear_model.SGDClassifier,846,True,3,0.29695002057707276
754,sklearn.linear_model.SGDClassifier,847,True,3,0.8065329387262963
755,sklearn.linear_model.SGDClassifier,849,True,1,0.962396861896389
756,sklearn.linear_model.SGDClassifier,866,True,1,0.9522203827238641
757,sklearn.linear_model.SGDClassifier,871,True,4,0.4829376669412622
758,sklearn.linear_model.SGDClassifier,881,True,5,0.15131854582889445
759,sklearn.linear_model.SGDClassifier,897,True,2,0.5045195848677602
760,sklearn.linear_model.SGDClassifier,901,True,5,0.5808427645313697
761,sklearn.linear_model.SGDClassifier,903,True,1,0.9783421484588727
762,sklearn.linear_model.SGDClassifier,904,True,1,0.9441336348847373
763,sklearn.linear_model.SGDClassifier,910,True,1,0.9298074579575921
764,sklearn.linear_model.SGDClassifier,912,True,3,0.44633633059116107
765,sklearn.linear_model.SGDClassifier,913,True,2,0.9780055603190688
766,sklearn.linear_model.SGDClassifier,914,True,3,0.2777777777777772
767,sklearn.linear_model.SGDClassifier,917,True,1,0.9664763191505081
768,sklearn.linear_model.SGDClassifier,923,True,2,0.1707765418559716
769,sklearn.linear_model.SGDClassifier,930,True,5,0.35624058407694886
770,sklearn.linear_model.SGDClassifier,934,True,2,0.5357776951979848
771,sklearn.linear_model.SGDClassifier,953,True,1,0.8867459991793195
772,sklearn.linear_model.SGDClassifier,958,True,1,0.1524388698847085
773,sklearn.linear_model.SGDClassifier,959,True,1,1.0
774,sklearn.linear_model.SGDClassifier,962,True,3,0.6562499999999989
775,sklearn.linear_model.SGDClassifier,966,True,2,0.8858706197368942
776,sklearn.linear_model.SGDClassifier,971,True,2,0.9425981873111995
777,sklearn.linear_model.SGDClassifier,976,True,4,0.30143236555966635
778,sklearn.linear_model.SGDClassifier,977,True,5,0.7095607690950748
779,sklearn.linear_model.SGDClassifier,978,True,2,0.222260945890129
780,sklearn.linear_model.SGDClassifier,979,True,1,1.0
781,sklearn.linear_model.SGDClassifier,980,True,2,0.6332622601279428
782,sklearn.linear_model.SGDClassifier,991,True,1,1.0
783,sklearn.linear_model.SGDClassifier,993,True,2,0.52041264266901
784,sklearn.linear_model.SGDClassifier,995,True,2,0.7637401855817287
785,sklearn.linear_model.SGDClassifier,1000,True,3,0.43679134321336177
786,sklearn.linear_model.SGDClassifier,1002,True,1,1.0
787,sklearn.linear_model.SGDClassifier,1018,True,4,0.7475650646654933
788,sklearn.linear_model.SGDClassifier,1019,True,5,0.6894592574134109
789,sklearn.linear_model.SGDClassifier,1020,True,3,1.0
790,sklearn.linear_model.SGDClassifier,1021,True,3,1.0
791,sklearn.linear_model.SGDClassifier,1036,True,5,0.6664246823956524
792,sklearn.linear_model.SGDClassifier,1040,True,4,0.863026376677464
793,sklearn.linear_model.SGDClassifier,1041,True,1,0.6571041948579116
794,sklearn.linear_model.SGDClassifier,1042,True,1,0.9979010838040004
795,sklearn.linear_model.SGDClassifier,1049,True,3,0.8472120730738686
796,sklearn.linear_model.SGDClassifier,1050,True,3,0.6021753460777852
797,sklearn.linear_model.SGDClassifier,1053,True,4,0.7051621793512821
798,sklearn.linear_model.SGDClassifier,1056,True,4,0.5480423140072536
799,sklearn.linear_model.SGDClassifier,1067,True,2,0.14440209201311965
800,sklearn.linear_model.SGDClassifier,1068,True,2,0.9397051884958184
801,sklearn.linear_model.SGDClassifier,1069,True,2,0.43450910502540846
802,sklearn.linear_model.SGDClassifier,1083,True,2,0.918371822707634
803,sklearn.linear_model.SGDClassifier,1084,True,2,0.39745132021612833
804,sklearn.linear_model.SGDClassifier,1085,True,2,0.7895929632455235
805,sklearn.linear_model.SGDClassifier,1086,True,1,0.4540848495766529
806,sklearn.linear_model.SGDClassifier,1087,True,2,0.7447237275673324
807,sklearn.linear_model.SGDClassifier,1088,True,2,0.6094991291048896
808,sklearn.linear_model.SGDClassifier,1111,True,4,0.6025835866261438
809,sklearn.linear_model.SGDClassifier,1112,True,3,0.6500609873531483
810,sklearn.linear_model.SGDClassifier,1114,True,4,0.6036130383558068
811,sklearn.linear_model.SGDClassifier,1116,True,3,0.5733311410720153
812,sklearn.linear_model.SGDClassifier,1119,True,2,1.0
813,sklearn.linear_model.SGDClassifier,1120,True,4,0.7329554925820964
814,sklearn.linear_model.SGDClassifier,1128,True,3,1.0
815,sklearn.linear_model.SGDClassifier,1130,True,2,0.6411999999999968
816,sklearn.linear_model.SGDClassifier,1134,True,3,0.7463904582548745
817,sklearn.linear_model.SGDClassifier,1138,True,2,0.876846735085149
818,sklearn.linear_model.SGDClassifier,1139,True,3,0.4049865229110637
819,sklearn.linear_model.SGDClassifier,1142,True,3,0.7695229052931533
820,sklearn.linear_model.SGDClassifier,1146,True,2,0.553124999999988
821,sklearn.linear_model.SGDClassifier,1161,True,5,0.8733209819360903
822,sklearn.linear_model.SGDClassifier,1166,True,2,0.6358703412823071
823,sklearn.linear_model.SGDClassifier,1216,True,7,0.4230042036088618
824,sklearn.linear_model.SGDClassifier,1233,True,2,1.0
825,sklearn.linear_model.SGDClassifier,1235,True,8,0.617188837527821
826,sklearn.linear_model.SGDClassifier,1236,False,0,0.0
827,sklearn.linear_model.SGDClassifier,1441,True,2,1.0
828,sklearn.linear_model.SGDClassifier,1448,True,2,0.8803186057594117
829,sklearn.linear_model.SGDClassifier,1450,True,1,1.0
830,sklearn.linear_model.SGDClassifier,1457,True,4,0.9579322933952886
831,sklearn.linear_model.SGDClassifier,1461,True,2,0.9650397469869225
832,sklearn.linear_model.SGDClassifier,1464,True,2,0.9916238912394498
833,sklearn.linear_model.SGDClassifier,1465,True,1,0.9515248484848484
834,sklearn.linear_model.SGDClassifier,1468,True,3,0.8783382789318576
835,sklearn.linear_model.SGDClassifier,1475,True,1,1.0
836,sklearn.linear_model.SGDClassifier,1477,True,2,0.2773172483780114
837,sklearn.linear_model.SGDClassifier,1479,True,1,0.26548284555519025
838,sklearn.linear_model.SGDClassifier,1483,True,6,0.6981903017042533
839,sklearn.linear_model.SGDClassifier,1485,True,4,0.7683866606579545
840,sklearn.linear_model.SGDClassifier,1486,True,3,0.6320853664097774
841,sklearn.linear_model.SGDClassifier,1487,True,4,0.802483295768265
842,sklearn.linear_model.SGDClassifier,1488,True,1,1.0
843,sklearn.linear_model.SGDClassifier,1489,True,2,1.0
844,sklearn.linear_model.SGDClassifier,1494,True,2,0.6338779593197754
845,sklearn.linear_model.SGDClassifier,1499,False,0,0.0
846,sklearn.linear_model.SGDClassifier,1503,True,1,0.9903259111607117
847,sklearn.linear_model.SGDClassifier,1509,True,2,0.866284168981143
848,sklearn.linear_model.SGDClassifier,1515,True,2,0.5861452340227012
849,sklearn.linear_model.SGDClassifier,1566,True,1,0.12403268653268677
850,sklearn.linear_model.SGDClassifier,1567,True,3,0.530751965897531
851,sklearn.linear_model.SGDClassifier,1575,True,5,0.6535864135864109
852,sklearn.linear_model.SGDClassifier,1590,True,3,0.8842483520144682
853,sklearn.linear_model.SGDClassifier,1592,True,1,1.0
854,sklearn.linear_model.SGDClassifier,1597,True,2,0.1755868544600808
855,sklearn.linear_model.SGDClassifier,4134,True,1,0.8601321296028197
856,sklearn.linear_model.SGDClassifier,4135,True,2,0.7473041709053904
857,sklearn.linear_model.SGDClassifier,4137,True,1,1.0
858,sklearn.linear_model.SGDClassifier,4534,True,4,0.4238916910007976
859,sklearn.linear_model.SGDClassifier,4538,True,3,1.0
860,sklearn.linear_model.SGDClassifier,4541,True,2,0.8827377244152462
861,sklearn.linear_model.SGDClassifier,23512,True,1,1.0
862,sklearn.linear_model.SGDClassifier,23517,True,2,0.9349682223791483
863,sklearn.linear_model.SGDClassifier,40498,True,3,0.8915687028306656
864,sklearn.linear_model.SGDClassifier,40664,True,1,1.0
865,sklearn.linear_model.SGDClassifier,40668,True,3,0.9141440184421258
866,sklearn.linear_model.SGDClassifier,40670,True,1,0.8845360824742385
867,sklearn.linear_model.SGDClassifier,40672,True,5,0.7667440022435815
868,sklearn.linear_model.SGDClassifier,40677,True,1,0.9914871557004677
869,sklearn.linear_model.SGDClassifier,40685,True,4,0.6962154294032009
870,sklearn.linear_model.SGDClassifier,40687,True,1,1.0
871,sklearn.linear_model.SGDClassifier,40701,True,5,0.5179877392987725
872,sklearn.linear_model.SGDClassifier,40713,True,3,0.12133526850507864
873,sklearn.linear_model.SGDClassifier,40900,True,3,0.42050359712229834
874,sklearn.linear_model.SGDClassifier,40910,True,4,0.42700729926999903
875,sklearn.linear_model.SGDClassifier,40971,True,2,0.8430733794011187
876,sklearn.linear_model.SGDClassifier,40975,True,1,0.9606633823474121
877,sklearn.linear_model.SGDClassifier,40978,True,4,0.9503478986919036
878,sklearn.linear_model.SGDClassifier,40981,True,3,0.6586958672779448
879,sklearn.linear_model.SGDClassifier,40982,True,4,0.9401846765238737
880,sklearn.linear_model.SGDClassifier,40983,True,2,0.42329977012112363
881,sklearn.linear_model.SGDClassifier,40984,True,1,0.38758650629484925
882,sklearn.linear_model.SGDClassifier,40994,True,1,1.0
883,sklearn.linear_model.SGDClassifier,40996,True,3,0.8450392873558186
884,sklearn.linear_model.SGDClassifier,41027,True,3,0.8038713238192859
885,sklearn.linear_model.SGDClassifier,41142,True,3,0.9273292025949235
886,sklearn.linear_model.SGDClassifier,41143,True,2,0.7996916011598479
887,sklearn.linear_model.SGDClassifier,41144,True,3,0.9260948905109488
888,sklearn.linear_model.SGDClassifier,41145,True,2,0.9586533005485148
889,sklearn.linear_model.SGDClassifier,41146,True,2,0.49623371335504934
890,sklearn.linear_model.SGDClassifier,41150,True,7,0.6467153284671551
891,sklearn.linear_model.SGDClassifier,41156,True,3,0.7063963133640542
892,sklearn.linear_model.SGDClassifier,41157,True,1,0.46178301761822615
893,sklearn.linear_model.SGDClassifier,41158,True,1,0.7532727842154728
894,sklearn.linear_model.SGDClassifier,41159,True,3,0.5147198599299652
895,sklearn.linear_model.SGDClassifier,41161,True,3,0.5927352779306446
896,sklearn.linear_model.SGDClassifier,41163,True,4,0.6015866020273225
897,sklearn.linear_model.SGDClassifier,41164,True,1,0.7496814621409923
898,sklearn.linear_model.SGDClassifier,41165,True,3,0.682820649128605
899,sklearn.linear_model.SGDClassifier,41166,True,4,0.6549325337331333
900,sklearn.linear_model.SGDClassifier,41167,True,1,0.9985568760611208
901,sklearn.linear_model.SGDClassifier,41168,True,8,0.58782475941223
902,sklearn.linear_model.SGDClassifier,41169,True,3,0.6788860777664135
903,sklearn.linear_model.SGDClassifier,41228,True,1,0.9849038388733251
904,sklearn.linear_model.SGDClassifier,41972,True,2,0.2163774160276245
905,sklearn.linear_model.SGDClassifier,42732,True,1,0.9902631578947344
906,sklearn.linear_model.SGDClassifier,42733,True,2,0.4209214603260149
907,sklearn.linear_model.SGDClassifier,42734,True,1,0.9786206337628659
908,sklearn.linear_model.SGDClassifier,42742,True,2,0.9037186509080386
909,sklearn.linear_model.SGDClassifier,42769,True,2,0.9696776745487349
910,sklearn.linear_model.SGDClassifier,42809,True,4,0.9418633540372687
911,sklearn.linear_model.SGDClassifier,42810,True,4,0.5412017744320464
912,SVC_sigmoid,3,True,2,0.2746920875022978
913,SVC_sigmoid,6,True,1,0.9760833639368339
914,SVC_sigmoid,11,True,2,0.16614445112693516
915,SVC_sigmoid,12,True,2,0.5429711965559689
916,SVC_sigmoid,13,True,1,0.7624280481423329
917,SVC_sigmoid,14,True,1,1.0
918,SVC_sigmoid,16,False,0,0.0
919,SVC_sigmoid,18,True,2,0.9305085132345732
920,SVC_sigmoid,21,True,2,0.6534486189380213
921,SVC_sigmoid,22,True,1,0.33728743320104754
922,SVC_sigmoid,23,True,2,0.7200624547429398
923,SVC_sigmoid,24,True,1,0.05239238114691447
924,SVC_sigmoid,26,True,4,0.4805156875834431
925,SVC_sigmoid,28,True,2,0.1186901743922452
926,SVC_sigmoid,30,True,3,0.23496100010684728
927,SVC_sigmoid,31,True,1,1.0
928,SVC_sigmoid,36,True,2,0.4224708999716097
929,SVC_sigmoid,38,True,2,0.8811359789354879
930,SVC_sigmoid,44,True,4,0.651235832309163
931,SVC_sigmoid,46,False,0,0.0
932,SVC_sigmoid,54,True,2,0.9995869048848499
933,SVC_sigmoid,55,True,1,0.5307699646980266
934,SVC_sigmoid,57,True,1,0.4791334820006384
935,SVC_sigmoid,60,True,1,0.12932025340140688
936,SVC_sigmoid,61,True,1,0.557824546780579
937,SVC_sigmoid,179,True,2,0.564314301636354
938,SVC_sigmoid,180,True,2,0.20389750992421538
939,SVC_sigmoid,181,True,1,1.0
940,SVC_sigmoid,182,True,3,0.7324029780958888
941,SVC_sigmoid,184,True,3,0.6910092465079678
942,SVC_sigmoid,185,True,3,0.3135253372220195
943,SVC_sigmoid,188,True,2,0.6251714089818303
944,SVC_sigmoid,201,True,2,0.47810030282886357
945,SVC_sigmoid,273,True,4,0.9019902069183381
946,SVC_sigmoid,293,True,3,0.8719543805080355
947,SVC_sigmoid,299,True,2,0.8009109888024293
948,SVC_sigmoid,300,True,1,0.1458019852621938
949,SVC_sigmoid,336,True,2,0.25273283777874916
950,SVC_sigmoid,346,True,1,0.8241818181818177
951,SVC_sigmoid,351,True,5,0.38786741713570977
952,SVC_sigmoid,354,True,4,0.8163693599160551
953,SVC_sigmoid,357,True,3,0.7361599583170519
954,SVC_sigmoid,380,True,1,0.6432246998284716
955,SVC_sigmoid,389,True,1,0.14001075138294017
956,SVC_sigmoid,390,True,4,0.5492235569879872
957,SVC_sigmoid,391,False,0,0.0
958,SVC_sigmoid,392,False,0,0.0
959,SVC_sigmoid,393,True,2,0.0990294326520946
960,SVC_sigmoid,395,False,0,0.0
961,SVC_sigmoid,396,True,1,0.15089761049894762
962,SVC_sigmoid,398,True,1,0.14965253789572072
963,SVC_sigmoid,399,True,2,0.40517009546860305
964,SVC_sigmoid,401,False,0,0.0
965,SVC_sigmoid,446,True,1,1.0
966,SVC_sigmoid,554,True,1,0.18409672254835208
967,SVC_sigmoid,679,True,3,0.9311580535646926
968,SVC_sigmoid,715,True,1,0.9189450447980843
969,SVC_sigmoid,718,True,1,0.9268902250775495
970,SVC_sigmoid,720,True,2,0.9272149425586782
971,SVC_sigmoid,722,True,4,0.6201371107623694
972,SVC_sigmoid,723,True,2,0.6071349780032963
973,SVC_sigmoid,727,True,3,0.4838927795218543
974,SVC_sigmoid,728,True,2,0.18698884758364623
975,SVC_sigmoid,734,True,5,0.8628160428042019
976,SVC_sigmoid,735,True,2,0.9298924172002473
977,SVC_sigmoid,737,True,2,0.5746808246911537
978,SVC_sigmoid,740,True,2,0.5942739617810112
979,SVC_sigmoid,741,True,2,0.7560529174541285
980,SVC_sigmoid,743,True,2,0.6224830250526808
981,SVC_sigmoid,751,True,2,0.6944967315787677
982,SVC_sigmoid,752,True,2,0.5732931963030035
983,SVC_sigmoid,761,True,3,0.6134396277414705
984,SVC_sigmoid,772,True,2,0.8747561659941747
985,SVC_sigmoid,797,True,1,0.9418664254485154
986,SVC_sigmoid,799,True,2,0.8480557113479162
987,SVC_sigmoid,803,True,3,0.7075901857998081
988,SVC_sigmoid,806,True,1,0.9600719424460432
989,SVC_sigmoid,807,True,2,0.9169811320754718
990,SVC_sigmoid,813,True,1,0.9702854599076288
991,SVC_sigmoid,816,True,3,0.7777231643046336
992,SVC_sigmoid,819,True,5,0.4662800331400162
993,SVC_sigmoid,821,True,5,0.7305812058663789
994,SVC_sigmoid,822,True,4,0.6445453122554398
995,SVC_sigmoid,823,True,4,0.8448835531739483
996,SVC_sigmoid,833,True,4,0.8991188088726817
997,SVC_sigmoid,837,True,1,0.9133940428761145
998,SVC_sigmoid,843,True,4,0.8527219140083191
999,SVC_sigmoid,845,True,1,0.8880962779638012
1000,SVC_sigmoid,846,True,2,0.9152906125334546
1001,SVC_sigmoid,847,True,2,0.9340101522842639
1002,SVC_sigmoid,849,True,1,1.0
1003,SVC_sigmoid,866,True,1,0.965696502457828
1004,SVC_sigmoid,871,True,2,1.0
1005,SVC_sigmoid,881,True,4,0.6455028303864696
1006,SVC_sigmoid,897,True,1,0.3731250597114746
1007,SVC_sigmoid,901,True,5,0.5930542528508663
1008,SVC_sigmoid,903,True,1,0.9792256123983589
1009,SVC_sigmoid,904,True,1,0.9048472818082859
1010,SVC_sigmoid,910,True,1,0.8902725994743603
1011,SVC_sigmoid,912,True,2,0.8439394555885588
1012,SVC_sigmoid,913,True,1,0.832131672857038
1013,SVC_sigmoid,914,True,2,1.0
1014,SVC_sigmoid,917,True,1,0.9259420877100025
1015,SVC_sigmoid,923,True,5,0.814518250094976
1016,SVC_sigmoid,930,True,2,0.874418489557556
1017,SVC_sigmoid,934,True,2,0.8321774193548406
1018,SVC_sigmoid,953,True,1,0.9113639370287107
1019,SVC_sigmoid,958,True,2,0.5298883166483406
1020,SVC_sigmoid,959,False,0,0.0
1021,SVC_sigmoid,962,True,2,0.37884298322180143
1022,SVC_sigmoid,966,True,2,0.36959418534221733
1023,SVC_sigmoid,971,True,1,0.18557007125890773
1024,SVC_sigmoid,976,True,2,0.6884673366834173
1025,SVC_sigmoid,977,True,2,0.9646735575035992
1026,SVC_sigmoid,978,True,2,0.3704362256993836
1027,SVC_sigmoid,979,True,1,1.0
1028,SVC_sigmoid,980,True,2,0.29460580912863193
1029,SVC_sigmoid,991,True,2,0.974105279431091
1030,SVC_sigmoid,993,False,0,0.0
1031,SVC_sigmoid,995,True,1,0.22948243449653377
1032,SVC_sigmoid,1000,True,2,0.2778888444622136
1033,SVC_sigmoid,1002,True,4,0.6360294117647093
1034,SVC_sigmoid,1018,True,4,0.23459654550141568
1035,SVC_sigmoid,1019,True,2,0.6520141713685879
1036,SVC_sigmoid,1020,True,1,0.06270120059883143
1037,SVC_sigmoid,1021,True,3,0.6077075098814231
1038,SVC_sigmoid,1036,True,2,0.15836668088037495
1039,SVC_sigmoid,1040,True,2,0.15187320111353986
1040,SVC_sigmoid,1041,False,0,0.0
1041,SVC_sigmoid,1042,True,2,0.843299836641751
1042,SVC_sigmoid,1049,True,1,1.0
1043,SVC_sigmoid,1050,True,2,1.0
1044,SVC_sigmoid,1053,True,4,0.5294677502013355
1045,SVC_sigmoid,1056,True,1,0.09485245174173089
1046,SVC_sigmoid,1067,True,4,0.5321521625846828
1047,SVC_sigmoid,1068,True,1,0.21950911463814826
1048,SVC_sigmoid,1069,False,0,0.0
